Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702126847,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702126847,10,,Aggregated,0.000000,0.000000,440,440,440,440,450,450,450,450,450,450,450,7,0,440.0,433.55141128787574,417.9419590072939,445.6477510102559,52.142857142857146
1702126848,10,,Aggregated,0.000000,0.000000,84,110,120,420,440,440,450,450,450,450,450,35,0,84,153.71202751578363,61.6124160005711,445.6477510102559,53.77142857142857
1702126849,10,,Aggregated,0.000000,0.000000,84,110,120,420,440,440,450,450,450,450,450,35,0,84,153.71202751578363,61.6124160005711,445.6477510102559,53.77142857142857
1702126849,10,,Aggregated,0.000000,0.000000,87,110,130,430,440,1800,1800,1800,1800,1800,1800,45,0,87,255.22565757855773,61.6124160005711,1801.741959003266,55.111111111111114
1702126850,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126850,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126851,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126851,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126852,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126852,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126853,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126853,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126854,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126854,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126855,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
1702126856,10,,Aggregated,0.000000,0.000000,89,110,120,420,440,1800,1800,1800,1800,1800,1800,50,0,87,239.02058350096922,61.6124160005711,1801.741959003266,56.16
